id;id_doi;discipline;count
6972;866;Psychology;1
6973;867;Business, Management and Accounting;2
6974;867;Social Sciences;1
6975;868;Business, Management and Accounting;178
6976;868;Energy;1
6977;868;Psychology;9
6978;868;Sports and Recreations;2
6979;868;Decision Sciences;3
6980;868;Environmental Science;2
6981;868;Computer Science;2
6982;868;Unspecified;24
6983;868;Engineering;3
6984;868;Medicine and Dentistry;1
6985;868;Design;2
6986;868;Arts and Humanities;10
6987;868;Mathematics;2
6988;868;Nursing and Health Professions;1
6989;868;Social Sciences;45
6990;868;Economics, Econometrics and Finance;11
6991;869;Business, Management and Accounting;17
6992;869;Social Sciences;3
6993;869;Unspecified;5
6995;870;Business, Management and Accounting;427
6996;870;Linguistics;2
6997;870;Physics and Astronomy;2
6998;870;Psychology;23
6999;870;Sports and Recreations;1
7000;870;Environmental Science;1
7001;870;Computer Science;27
7002;870;Unspecified;31
7003;870;Engineering;3
7004;870;Medicine and Dentistry;1
7005;870;Design;1
7006;870;Arts and Humanities;4
7007;870;Philosophy;1
7008;870;Agricultural and Biological Sciences;2
7009;870;Nursing and Health Professions;2
7010;870;Social Sciences;47
7011;870;Economics, Econometrics and Finance;111
7012;871;Business, Management and Accounting;10
7013;871;Unspecified;3
7014;871;Social Sciences;1
7015;871;Economics, Econometrics and Finance;2
7016;871;Psychology;4
7017;872;Business, Management and Accounting;200
7018;872;Economics, Econometrics and Finance;9
7019;872;Philosophy;1
7020;872;Unspecified;26
7021;872;Engineering;1
7022;872;Design;1
7024;872;Arts and Humanities;5
7025;872;Agricultural and Biological Sciences;2
7026;872;Earth and Planetary Sciences;1
7028;872;Psychology;60
7029;873;Business, Management and Accounting;109
7030;873;Psychology;33
7031;873;Philosophy;1
7032;873;Computer Science;2
7033;873;Unspecified;12
7034;873;Engineering;1
7035;873;Medicine and Dentistry;1
7036;873;Design;1
7037;873;Arts and Humanities;1
7038;873;Mathematics;1
7039;873;Agricultural and Biological Sciences;2
7040;873;Nursing and Health Professions;1
7041;873;Social Sciences;33
7042;873;Economics, Econometrics and Finance;8
7043;874;Business, Management and Accounting;55
7044;874;Psychology;8
7045;874;Environmental Science;1
7046;874;Decision Sciences;1
7047;874;Sports and Recreations;2
7048;874;Computer Science;1
7049;874;Unspecified;8
7050;874;Biochemistry, Genetics and Molecular Biology;1
7051;874;Arts and Humanities;1
7052;874;Neuroscience;1
7053;874;Agricultural and Biological Sciences;1
7054;874;Nursing and Health Professions;1
7055;874;Social Sciences;8
7056;874;Economics, Econometrics and Finance;4
7057;875;Business, Management and Accounting;1
7058;876;Business, Management and Accounting;2
7059;876;Social Sciences;1
7060;876;Economics, Econometrics and Finance;1
7061;877;Business, Management and Accounting;13
7062;877;Economics, Econometrics and Finance;2
7063;877;Environmental Science;1
7064;877;Unspecified;4
7065;877;Computer Science;1
7066;877;Social Sciences;5
7067;877;Psychology;1
7068;878;Business, Management and Accounting;1
7069;881;Business, Management and Accounting;84
7070;881;Economics, Econometrics and Finance;4
7071;881;Philosophy;1
7072;881;Unspecified;6
7073;881;Engineering;1
7074;881;Design;1
7075;881;Computer Science;4
7076;881;Social Sciences;12
7077;881;Psychology;3
7078;882;Business, Management and Accounting;2
7079;882;Economics, Econometrics and Finance;1
7080;883;Business, Management and Accounting;78
7081;883;Psychology;7
7082;883;Decision Sciences;1
7083;883;Computer Science;5
7084;883;Unspecified;15
7085;883;Engineering;3
7086;883;Medicine and Dentistry;2
7087;883;Design;1
7088;883;Arts and Humanities;1
7089;883;Agricultural and Biological Sciences;2
7090;883;Nursing and Health Professions;1
7091;883;Social Sciences;43
7092;883;Economics, Econometrics and Finance;1
7093;885;Business, Management and Accounting;7
7094;885;Unspecified;1
7095;885;Social Sciences;1
7096;885;Economics, Econometrics and Finance;1
7098;886;Business, Management and Accounting;7
7099;886;Unspecified;6
7100;886;Psychology;1
7101;886;Computer Science;1
7102;886;Economics, Econometrics and Finance;1
7103;887;Business, Management and Accounting;4
7104;887;Unspecified;5
7105;888;Business, Management and Accounting;5
7106;888;Unspecified;2
7107;888;Social Sciences;4
7108;888;Computer Science;1
7110;889;Business, Management and Accounting;194
7111;889;Materials Science;1
7112;889;Psychology;53
7113;889;Sports and Recreations;1
7114;889;Decision Sciences;1
7115;889;Environmental Science;1
7116;889;Computer Science;20
7117;889;Unspecified;16
7118;889;Engineering;8
7119;889;Medicine and Dentistry;3
7120;889;Design;3
7121;889;Arts and Humanities;1
7122;889;Mathematics;1
7123;889;Agricultural and Biological Sciences;3
7124;889;Earth and Planetary Sciences;1
7125;889;Social Sciences;49
7126;889;Economics, Econometrics and Finance;13
7127;890;Business, Management and Accounting;32
7128;890;Economics, Econometrics and Finance;1
7129;890;Philosophy;1
7130;890;Nursing and Health Professions;2
7131;890;Pharmacology, Toxicology and Pharmaceutical Science;1
7132;890;Design;1
7133;890;Unspecified;12
7134;890;Neuroscience;2
7135;890;Agricultural and Biological Sciences;1
7136;890;Social Sciences;3
7137;890;Psychology;10
7138;891;Business, Management and Accounting;41
7139;891;Economics, Econometrics and Finance;3
7140;891;Unspecified;20
7141;891;Biochemistry, Genetics and Molecular Biology;1
7142;891;Arts and Humanities;2
7143;891;Social Sciences;8
7144;891;Psychology;17
7145;892;Business, Management and Accounting;89
7146;892;Materials Science;1
7147;892;Psychology;23
7148;892;Decision Sciences;1
7149;892;Unspecified;8
7150;892;Engineering;2
7151;892;Design;1
7152;892;Computer Science;1
7153;892;Agricultural and Biological Sciences;1
7154;892;Earth and Planetary Sciences;1
7155;892;Social Sciences;7
7156;892;Economics, Econometrics and Finance;1
7157;893;Business, Management and Accounting;3
7158;893;Social Sciences;1
7159;893;Unspecified;2
7160;893;Psychology;1
7161;894;Unspecified;1
7162;895;Business, Management and Accounting;6
7163;895;Psychology;2
7164;895;Unspecified;1
7165;896;Business, Management and Accounting;218
7166;896;Materials Science;1
7167;896;Psychology;91
7168;896;Sports and Recreations;1
7169;896;Environmental Science;1
7170;896;Computer Science;11
7171;896;Unspecified;30
7172;896;Engineering;11
7174;896;Design;1
7175;896;Arts and Humanities;4
7177;896;Nursing and Health Professions;11
7178;896;Linguistics;1
7179;896;Social Sciences;43
7180;896;Economics, Econometrics and Finance;8
7181;897;Business, Management and Accounting;22
7182;897;Economics, Econometrics and Finance;3
7183;897;Unspecified;9
7184;897;Engineering;1
7185;897;Agricultural and Biological Sciences;1
7186;897;Social Sciences;8
7187;897;Psychology;2
7190;898;Psychology;8
7191;898;Environmental Science;1
7192;898;Sports and Recreations;1
7193;898;Computer Science;2
7194;898;Unspecified;19
7195;898;Engineering;1
7196;898;Biochemistry, Genetics and Molecular Biology;1
7197;898;Arts and Humanities;1
7198;898;Agricultural and Biological Sciences;1
7199;898;Nursing and Health Professions;1
7200;898;Social Sciences;19
7201;898;Economics, Econometrics and Finance;11
7202;899;Business, Management and Accounting;94
7203;899;Economics, Econometrics and Finance;10
7204;899;Nursing and Health Professions;2
7205;899;Pharmacology, Toxicology and Pharmaceutical Science;1
7206;899;Unspecified;15
7207;899;Arts and Humanities;4
7208;899;Neuroscience;1
7209;899;Earth and Planetary Sciences;1
7210;899;Social Sciences;12
7211;899;Psychology;33
7212;900;Business, Management and Accounting;59
7213;900;Linguistics;1
7214;900;Economics, Econometrics and Finance;1
7215;900;Philosophy;1
7216;900;Unspecified;9
7217;900;Agricultural and Biological Sciences;1
7218;900;Social Sciences;53
7219;900;Psychology;28
7220;901;Business, Management and Accounting;18
7221;901;Economics, Econometrics and Finance;2
7222;901;Philosophy;1
7223;901;Unspecified;4
7224;901;Arts and Humanities;1
7225;901;Social Sciences;7
7226;901;Computer Science;1
7227;902;Business, Management and Accounting;23
7228;902;Environmental Science;1
7229;902;Social Sciences;8
7230;902;Unspecified;9
7231;902;Economics, Econometrics and Finance;3
7232;903;Business, Management and Accounting;18
7233;903;Unspecified;3
7234;903;Social Sciences;2
7235;903;Computer Science;1
7236;903;Economics, Econometrics and Finance;1
7237;904;Business, Management and Accounting;14
7238;904;Social Sciences;2
7239;904;Unspecified;3
7240;905;Business, Management and Accounting;92
7241;905;Psychology;42
7242;905;Unspecified;16
7243;905;Decision Sciences;1
7245;905;Engineering;3
7246;905;Design;3
7247;905;Computer Science;3
7248;905;Arts and Humanities;5
7249;905;Earth and Planetary Sciences;1
7250;905;Social Sciences;26
7251;905;Economics, Econometrics and Finance;4
7252;906;Business, Management and Accounting;47
7253;906;Economics, Econometrics and Finance;2
7254;906;Unspecified;11
7255;906;Decision Sciences;2
7256;906;Nursing and Health Professions;1
7257;906;Engineering;2
7259;906;Social Sciences;4
7260;906;Psychology;3
7261;907;Business, Management and Accounting;47
7262;907;Economics, Econometrics and Finance;5
7263;907;Unspecified;6
7264;907;Arts and Humanities;1
7265;907;Social Sciences;1
7266;907;Psychology;3
7267;908;Business, Management and Accounting;120
7268;908;Linguistics;1
7269;908;Psychology;34
7271;908;Unspecified;15
7272;908;Medicine and Dentistry;1
7273;908;Design;1
7274;908;Arts and Humanities;2
7275;908;Biochemistry, Genetics and Molecular Biology;1
7276;908;Agricultural and Biological Sciences;1
7277;908;Earth and Planetary Sciences;1
7278;908;Social Sciences;24
7279;908;Economics, Econometrics and Finance;1
7280;909;Business, Management and Accounting;101
7281;909;Economics, Econometrics and Finance;2
7282;909;Unspecified;17
7283;909;Engineering;2
7284;909;Design;1
7285;909;Computer Science;2
7287;909;Social Sciences;31
7288;909;Psychology;9
7289;910;Business, Management and Accounting;199
7290;910;Linguistics;2
7291;910;Psychology;58
7292;910;Philosophy;1
7293;910;Computer Science;4
7294;910;Unspecified;25
7295;910;Engineering;3
7297;910;Design;3
7298;910;Arts and Humanities;7
7299;910;Biochemistry, Genetics and Molecular Biology;1
7300;910;Agricultural and Biological Sciences;1
7301;910;Social Sciences;63
7302;910;Economics, Econometrics and Finance;8
7303;911;Business, Management and Accounting;11
7304;911;Economics, Econometrics and Finance;1
7305;911;Unspecified;4
7306;911;Engineering;1
7307;911;Arts and Humanities;1
7308;911;Earth and Planetary Sciences;1
7310;911;Psychology;1
7311;912;Business, Management and Accounting;148
7312;912;Philosophy;1
7313;912;Psychology;4
7314;912;Environmental Science;3
7315;912;Sports and Recreations;1
7316;912;Computer Science;2
7317;912;Unspecified;34
7318;912;Design;1
7319;912;Arts and Humanities;3
7320;912;Biochemistry, Genetics and Molecular Biology;1
7321;912;Agricultural and Biological Sciences;1
7322;912;Social Sciences;25
7323;912;Economics, Econometrics and Finance;10
7324;913;Business, Management and Accounting;255
7325;913;Physics and Astronomy;1
7326;913;Psychology;13
7327;913;Environmental Science;2
7328;913;Energy;1
7329;913;Sports and Recreations;1
7330;913;Computer Science;8
7331;913;Unspecified;24
7332;913;Engineering;2
7333;913;Design;2
7334;913;Arts and Humanities;3
7335;913;Agricultural and Biological Sciences;1
7336;913;Social Sciences;56
7337;913;Economics, Econometrics and Finance;8
7338;914;Business, Management and Accounting;7
7339;914;Social Sciences;1
7340;914;Unspecified;3
7341;915;Business, Management and Accounting;194
7342;915;Psychology;12
7343;915;Environmental Science;4
7344;915;Decision Sciences;1
7345;915;Computer Science;10
7346;915;Unspecified;25
7347;915;Engineering;2
7348;915;Medicine and Dentistry;2
7349;915;Design;2
7351;915;Energy;1
7352;915;Social Sciences;45
7353;915;Economics, Econometrics and Finance;5
7354;916;Business, Management and Accounting;1
7355;916;Earth and Planetary Sciences;1
7356;916;Unspecified;1
7357;917;Business, Management and Accounting;8
7359;917;Decision Sciences;1
7360;917;Unspecified;2
7361;917;Computer Science;1
7362;917;Social Sciences;5
7363;917;Arts and Humanities;2
7364;918;Business, Management and Accounting;24
7365;918;Economics, Econometrics and Finance;2
7366;918;Unspecified;6
7367;918;Engineering;2
7368;918;Biochemistry, Genetics and Molecular Biology;1
7369;918;Arts and Humanities;1
7370;918;Agricultural and Biological Sciences;1
7371;918;Social Sciences;1
7372;918;Psychology;1
7373;919;Business, Management and Accounting;17
7374;919;Psychology;5
7375;919;Unspecified;7
7376;919;Biochemistry, Genetics and Molecular Biology;1
7377;919;Arts and Humanities;3
7378;919;Social Sciences;3
7380;920;Biochemistry, Genetics and Molecular Biology;1
7381;920;Psychology;8
7383;920;Economics, Econometrics and Finance;1
7384;921;Business, Management and Accounting;33
7385;921;Psychology;2
7386;921;Unspecified;9
7387;921;Biochemistry, Genetics and Molecular Biology;1
7388;921;Arts and Humanities;1
7389;921;Social Sciences;6
7390;922;Business, Management and Accounting;14
7391;922;Economics, Econometrics and Finance;1
7392;922;Unspecified;7
7394;922;Biochemistry, Genetics and Molecular Biology;1
7395;922;Computer Science;1
7396;923;Business, Management and Accounting;5
7397;923;Unspecified;2
7398;924;Business, Management and Accounting;67
7399;924;Psychology;7
7400;924;Sports and Recreations;1
7401;924;Unspecified;18
7402;924;Engineering;3
7403;924;Medicine and Dentistry;1
7404;924;Biochemistry, Genetics and Molecular Biology;1
7405;924;Arts and Humanities;1
7406;924;Social Sciences;6
7407;924;Economics, Econometrics and Finance;3
7408;925;Business, Management and Accounting;139
7409;925;Linguistics;1
7410;925;Psychology;37
7411;925;Environmental Science;1
7412;925;Computer Science;7
7413;925;Unspecified;23
7414;925;Veterinary Science and Veterinary Medicine;1
7415;925;Engineering;3
7416;925;Medicine and Dentistry;1
7417;925;Design;1
7418;925;Arts and Humanities;5
7419;925;Agricultural and Biological Sciences;1
7420;925;Nursing and Health Professions;1
7421;925;Social Sciences;35
7422;925;Economics, Econometrics and Finance;7
7423;926;Business, Management and Accounting;19
7424;926;Unspecified;2
7425;926;Social Sciences;3
7426;926;Economics, Econometrics and Finance;1
7427;926;Psychology;1
7428;927;Business, Management and Accounting;200
7429;927;Energy;1
7430;927;Psychology;9
7431;927;Sports and Recreations;1
7432;927;Decision Sciences;1
7433;927;Environmental Science;1
7434;927;Unspecified;27
7435;927;Engineering;2
7436;927;Biochemistry, Genetics and Molecular Biology;2
7437;927;Computer Science;8
7438;927;Mathematics;2
7439;927;Social Sciences;31
7440;927;Economics, Econometrics and Finance;33
7441;928;Business, Management and Accounting;9
7442;928;Unspecified;5
7443;929;Business, Management and Accounting;1
7444;929;Psychology;1
7445;929;Economics, Econometrics and Finance;1
7446;930;Business, Management and Accounting;18
7447;930;Unspecified;2
7448;930;Social Sciences;5
7449;930;Economics, Econometrics and Finance;1
7450;930;Psychology;1
7451;931;Business, Management and Accounting;35
7452;931;Economics, Econometrics and Finance;2
7453;931;Philosophy;1
7454;931;Unspecified;5
7455;931;Engineering;2
7456;931;Computer Science;3
7457;931;Arts and Humanities;1
7458;931;Agricultural and Biological Sciences;1
7459;931;Social Sciences;8
